url,judul,berita,tagging
https://news.detik.com/berita/d-3951707/pengemudi-bentor-gorontalo-demo-tolak-kehadiran-grab,Pengemudi Bentor Gorontalo Demo Tolak Kehadiran Grab,"Gorontalo - Ratusan pengemudi bencak motor (bentor) dan pengemudi taksi bandara melakukan aksi di kantor Wali Kota dan Rumah Dinas Gubernur Gorontalo. Mereka menolak masuknya taksi online Grab beroperasi di wilayah Provinsi Gorontalo. Menurut masa aksi, taksi online yang kini sudah beroperasi secara diam-diam belum memiliki izin dari Dinas Perhubungan dan izin dari Pemerintah Provinsi. Hampir sejam melakukan aksi, dan tidak mendapat respon. Masa melakukan aksi di Kantor Wali Kota Gorontalo yang tidak jau dari rumah dinas Gubernur. Masa diterima Sekretaris Kota Gorontalo, Ismail Madjid.""Kami meminta pemerintah Kota Gorontalo untuk tidak memberi izin pada Grab karena itu akan mematikan pencahaian ribuan abang bentor yang ada di Kota Gorontalo,"" ucap Iwan Latif, Presiden Ikatan Pengemudi Bentor (IPB) Gorontalo, Selasa (3/4/2018). Dalam orasinya, Iwan mengaku, saat ini di Kota Gorontalo taksi online sudah meresahkan para pengemudi bentor. Sudah beberapa kali terjadi perkelahian antara pengemudi bentor dan pengemudi taksi online. ""Setiap hari ada saja laporan taksi online yang memiat penumpang dan itu diketahui para pengemudi bentor. Padahal mereka taksi online Grab tak ada izin beroperasi di wilayah Gorontalo,"" tegas Iwan. ""Kita belum pernah mengeluarkan ijin. Saya akan koordinasikan dengan dinas perhubungan Kota Gorontalo. kita akan undang perwakilan pengemudi bentor dan dinas terkait,"" janji Majid.Usai melakukan aksi, di kantor Wali Kota, pendemo kembali ke rumah dinas Gubernur Gorontalo. Usai melakukan aksi di depan pintu masuk rumah dinas, pendemo diperkenankan untuk masuk di halaman rumah dinas. Ratusan masa pengemudi bentor dan taksi bandara, diterima Plh Sekretaris Daerah (Sekda) Provinsi Gorontalo, Weni Liputo. Tuntutan pendemo tetap sama meminta pemerintah tegas untuk memberikan sanksi bila ada taksi online beroperasi di Gorontalodan tidak memberikan izin operasi. ""Saya sudah dengan aspirasi pengemudi bentor. Memang belum pantas taksi oniline di sini. Kota Gorontalo masih kecil, masyarakat masih mengandalkan bentor. Jadi jangan hanya taksi Grab yang senang tapi tukang bentor yang susah. Jadi harus sama sama senang,"" jelas Weni. Dia memastikan, Grab di Gorontalo yang sudah beroperasi secara diam-diam adalah illegal. Taksi Grab tidak memilik izin. ""Dinas Perhubungan provinsi sampai saat ini tidak pernah mengeluarkan izin grab. Bila ada yang beroperasi saya sudah minta dinas perhubungan tidak tegas. Kalau tidak mau patuhi saya akan minta pihak kepolisian untuk menindak. Karena takut akan terjadi hal yang mengakibatkan keresahan di masyarakat,"" ujar mantan Kadis Pendidikan Provinsi Gorontalo itu.",Valid
https://news.detik.com/berita/d-3951709/yusril-tanggapi-surat-terbuka-adik-ahok-soal-singgung-sosok-ayah,Yusril Tanggapi Surat Terbuka Adik Ahok soal Singgung Sosok Ayah,"Jakarta - Ketua Umum Partai Bulan Bintang (PBB) Yusril Ihza Mahendra menyatakan akan meminta maaf jika pidato yang menyinggung soal kewarganegaraan ayah Basuki Tjahaja Purnama (Ahok) dianggap keliru. Namun, menurutnya, tak ada yang salah dalam pidato itu.""Saya menyimak surat terbuka adik Ahok di berbagai media online dan meminta saya agar mohon maaf karena menyinggung kewarganegaraan ayah mereka. Kalau sekiranya saya salah dan keliru, tentu saya dengan segala kerendahan hati saya akan memohon maaf. Namun yang menjadi pertanyaan saya: adakah yang salah dan keliru dalam pidato saya di Medan itu?"" kata Yusril kepada detikcom, Selasa (3/4/2018).Selain itu, Yusril menjelaskan bahwa pidatonya sekadar menjelaskan soal syarat menjadi presiden. Dia hanya mengambil contoh soal Ahok karena, menurutnya, Ahok pernah mengungkapkan keinginan menjadi presiden.""Ketika mencontohkan Ahok dalam kasus di atas, mau tidak mau saya harus menjelaskannya secara kronologis, sehingga menyebut nama ayah mereka, mendiang Tjung Kim Nam, tidak dapat dihindari. Hal ini semata-mata saya kemukakan sebagai contoh karena Ahok pernah menyatakan kepada publik keinginannya untuk menjadi Presiden RI. Dengan penjelasan kronologis itu, Ahok praktis tidak memenuhi syarat menjadi Presiden RI sebagaimana diatur Pasal 6 ayat (1) UUD '45,"" ucapnya.Ia menyatakan Ahok tidak terlahir sebagai WNI. Alasannya, ayah Ahok memilih sebagai WN China pada saat itu.""Mengapa Ahok tidak terlahir sebagai WNI? Jawabannya sederhana, karena ayah Ahok, Tjung Kim Nam, adalah warga negara Tiongkok. Sebelumnya beliau mempunyai dwikewarganegaraan,"" ujar Yusril. ""Ketika ayah Ahok dinaturalisasi, maka Ahok otomatis menjadi WNI ketika itu dia berusia 20 tahun di tahun 1986. Nama Ahok ada dalam SKBRI Tjung Kim Nam yang telah dinaturalisasi tahun 1986 itu,"" sambungnya.Sebelumnya, pidato Yusril itu disampaikan dalam pembukaan tablig akbar Kongres Umat Islam di Sumatera Utara, Jumat, 30 Maret 2018. Yusril berbicara di atas panggung yang juga dihadiri sejumlah tokoh, seperti Amien Rais dan Kivlan Zen.Sementara itu, meski Yusril tak secara khusus membahas ihwal ayah Ahok, adik Ahok merasa keberatan. Basuri Tjahaja Purnama berkeberatan atas pernyataan itu dan meminta Yusril memohon maaf.""Sederhanalah, jangan inilah, yang paling penting harus minta maaf sama orang tua saya,"" kata Basuri melalui sambungan telepon.",Valid
https://news.detik.com/berita/d-3951708/gerindra-ke-pks-prabowo-fixed-maju-kok,Gerindra ke PKS: Prabowo Fixed Maju Kok,"Jakarta - Ketua DPP PKS Mardani Ali Sera mengatakan pencapresan Ketum Gerindra Prabowo Subianto di 2019 belum final karena belum juga diumumkan. Partai Gerindra meyakinkan PKS Prabowo akan maju di Pilpres.""Menanggapi pernyataan Ustaz Mardani Ali Sera, Gerindra menegaskan Prabowo Insya Allah maju,"" ujar Wasekjen Gerindra Andre Rosiade kepada wartawan, Selasa (3/4/2018).Andre mengatakan ada alasan mengapa Prabowo belum juga dideklarasikan sebagai capres. Salah satunya soal waktu. ""Ustaz Mardani dan PKS tak usah ragu. Insya Allah beliau akan maju,"" imbuhnya.  PKS menilai sikap Gerindra menandakan mereka belum pasti mengusung Prabowo. ""Kalau saya melihat belum fixed, kan Gerindra belum mengumumkan. Kalau Gerindra sudah mengumumkan baru fixed,"" kata Mardani.",Valid
https://news.detik.com/berita-jawa-barat/d-3951693/bmkg-prediksi-musim-kemarau-di-bandung-mulai-bulan-juni,BMKG Prediksi Musim Kemarau di Bandung Mulai Bulan Juni,"Bandung - Badan Meteorologi Klimatologi dan Geofisika (BMKG) Bandung menyatakan pada April ini, sebagian wilayah Jawa Barat mulai memasuki musim kemarau. Sementara wilayah Bandung diprediksi memasuki musim kemarau pada Juni mendatang.""Kami pantau di Bulan April ini di dasarian pertama satu sampai tiga ada 4 lokasi (memasuki musim kemarau), yaitu wilayah Bekasi Utara, Karawang Utara dan Tengah serta Indramayu,"" kata Prakirawan BMKG Bandung Jadi Hendarmin. Jadi menjelaskan, saat ini sedang terjadi peralihan dari musim hujan ke musim kemarau. Secara bertahap, intensitas hujan juga mengalami penurunan.""Intensitas memang ada penurunan (intensitas hujan) secara gradual. Untuk saat ini masuk musim peralihan,"" ucapnya.Khusus di wilayah Bandung, pihaknya memprediksi baru akan memasuki musim kemarau pada Juni mendatang. Hal itu dilihat dari rata-rata musim kemarau yang terjadi di wilayah Bandung selama tiga puluh tahun terakhir. ""Untuk iklim itu data yang jadi patokan paling sedikit 30 tahun terakhir. Untuk Bandung 30 tahun terakhir masuknya musim kemarau itu di Bulan Juni,"" ucap Jadi. Meski begitu, pihaknya tetap mengimbau masyarakat untuk tetap waspada di masa peralihan musim ini. Karena bencana seperti angin puting beliung, hujan deras disertai angin dan petir masih berpotensi terjadi.",Valid
https://news.detik.com/bbc-world/d-3951666/rusia-amerika-dan-dunia-barat-bertingkah-kekanak-kanakan,Rusia: Amerika dan Dunia Barat Bertingkah Kekanak-kanakan,"Dia menuduh negara-negara itu ""mengabaikan semua perilaku yang patut"" dan beralih ke ""kebohongan terbuka dan disinformasi"".Dua puluh sembilan negara telah mengusir para diplomat Rusia, sebagai reaksi atas peristiwa peracunan, yang menurut Inggris didalangi Rusia.Lavrov mengungkapkan lagi sanggahan mereka dalam konferensi pers pada hari Senin (02/44).Dia menjawab berbagai pertanyaan yang diajukan wartawan BBC Steve Rosenberg, tentang seberapa bahaya ketegangan yang berlangsung antara Rusia dan Barat jika dibandingkan dengan Perang Dingin.""Dalam Perang Dingin klasik,"" kata Sergei Lavrov, ""ada aturan dan perilaku yang diterima"".""Saya pikir mitra Barat kami, khususnya Inggris Raya dan Amerika Serikat, serta beberapa negara lainnya yang secara buta mengikuti mereka, telah mengabaikan semua perilaku patut yang dapat diterima.""""Kami tidak ingin bertingkah kekanak-kanakan, namun sejauh ini mitra-mitra kami melakukan hal itu,"" tambahnya, seraya mengatakan bahwa peredaan ketegangan sepenuhnya tergantung pada mereka.""Ketika kita masih anak-anak, sering dikatakan bahwa siapa pun yang memulai, seharusnya dia yang menyelesaikannya.""Selama konferensi pers dia juga menyebut insiden racun itu ""memenuhi kepentingan pemerintah Inggris"" karena ""situasi tidak nyaman"" yang mereka dapati akibat Brexit.""Ada penjelasan lain. Para ahli mengungkapkannya: bahwa mungkin kejadian itu terkait dinas rahasia Inggris yang dikenal karena bisa bertindak dengan izin untuk membunuh.""Insiden diracunnya mantan mata-mata Rusia itu telah menimbulkan kegaduhan selama hampir satu bulan, Inggris mengatakan bahwa Rusia berada di belakangnya.Rusia mengusir lebih dari 50 diplomat Inggris setelah pemerintah Inggris memerintahkan pengurangan staf Rusia menjadi 23 orang.Rusia mengatakan langkah itu dimaksudkan agar kedua negara memiliki keseimbangan dalam menempatkan perwakilannya.Pemerintahan lainnya - termasuk Amerika Serikat - juga memerintahkan pengusiran sejumlah diplomat Rusia dari negara mereka, yang semakin memperdalam perselisihan.Pada hari Senin, Lavrov mengatakan negara-negara tersebut salah bila menargetkan para diplomat yang ""menurut definisi dimaksudkan untuk mendukung hubungan, mengurai kerumitan dan mencari jalan keluar dari kesulitan"".""Dalam diplomasi, kita memiliki prinsip timbal-balik dan ini masih berlaku. Dan prinsip ini akan diterapkan secara konsisten,"" katanya.Secara terpisah, Rusia menyebut menggeledah pesawat Rusia yang masuk di Bandara Heathrow adalah ""ilegal"" dan ""provokasi terang-terangan"".Namun pemerintah Inggris mengatakan bahwa pemeriksaan pesawat yang masuk ke bandara ""rutin"" dilakukan.Mantan mata-mata Sergei Skripal, 66, dan putrinya, Yulia, 33, diracun pada tanggal 4 Maret di Salisbury, yang menurut para penyidik di Inggris, dengan menggunakan zat saraf bernama Novichok.Skripal masih dalam kondisi kritis, namun stabil, tetapi putrinya dikatakan sadar dan bisa diajak berbicara.Kedutaan Rusia di London ""bersikeras untuk menjenguk"" Yulia Skripal, yang merupakan warga negara Rusia. Pemerintah Inggris mengatakan sedang mempertimbangkan permintaan itu.Kedutaan Rusia juga menerbitkan sebuah daftar yang terdiri dari 27 pertanyaan tentang insiden racun tersebut, yang mereka sebutkan telah dikirimkan kepada pemerintah Inggris.",Valid
https://news.detik.com/berita/d-3951710/konsep-taman-maju-bersama-mirip-dengan-rptra,Konsep Taman Maju Bersama Mirip dengan RPTRA,"Jakarta - Gubernur DKI Jakarta Anies Baswedan memunculkan istilah Taman Maju Bersama dan Taman Pintar. Dinas Kehutanan mengatakan Taman Maju Bersama mirip dengan ruang publik terbuka ramah anak (RPTRA).""Kalau di 2018 kita baru siapkan lahannya ya. Sama kajian-kajian dulu untuk konsepnya seperti apa. Tapi yang jelas hampir mirip dengan RPTRA. Artinya konsepnya semua aktivitas, pemberdayaan masyarakat dihimpun dalam satu taman. Artinya tamannya ini bersama-sama, taman bersama,"" kata Kepala Dinas Kehutanan DKI Djafar Muchlisin saat dihubungi, Selasa (3/4/2018). Tapi Djafar belum bisa menjelaskan detail Taman Maju Bersama tersebut.""Kurang lebih sekitar tahun ini ada 12 lokasi, ulasannya sekitar 10 hektare. Masing-masing sekitar 5000 meter persegi sampai 1 hektare,"" jelasnya.Djafar menuturkan ada 12 taman yang dibangun di lima wilayah kota. Menurutnya, pembangunan tersebut mengkombinasikan ruang terbuka hijau dengan taman.""Iya kurang lebih seperti itu lah ya, kurang lebih itu,"" sebutnya. Dia menuturkan Taman Maju Bersama akan ditujukan bagi semua umur dan kalangan.""Ya kalau RPTRA ya nanti konsepnya RPTRA ini kan memang di situ direncanakan untuk kegiatan terpadu ramah anak. Kalau ini bukan hanya sekadar ramah anak. Di sini jadi untuk semua kalangan taman ini baik untuk lansia, remaja dan lain-lain,"" jelasnya.Pembangunan Taman Maju Bersama, menurut Djafar, akan dimulai pada Mei 2018. Anggaran pembangunan taman memakan biaya Rp 27 miliar dan masih terus dimatangkan.Anies Baswedan berencana mengembangkan Taman Maju Bersama dan Taman Pintar. Anies ingin menonjolkan interaksi warga di taman itu.""Yang akan ditonjolkan adalah interaksinya karena interaksi itu yang kemudian membuat suasana jadi lebih baik,"" kata Anies usai rapat paripurna di Gedung DPRD, Jalan Kebon Sirih, Jakarta Pusat.",Valid
https://news.detik.com/berita-jawa-barat/d-3951688/sopir-angkot-di-garut-mengeluh-premium-langka,Sopir Angkot di Garut Mengeluh Premium Langka,"Garut - Para pengusaha angkutan umum di Kabupaten Garut, Jawa Barat, mengeluh lantaran sulit mendapatkan bahan bakar minyak (BBM) jenis premium. Mereka mengaku rugi apabila menggunakan pertalite.Hal itu dikatakan Sekretaris Organda Garut Ajat Sudrajat kepada wartawan di kantornya, Jalan Merdeka, Tarogong Kidul, Selasa (03/04/18).""Harga pertalite tidak seimbang dengan tarif angkutan yang ditetapkan pemerintah. Makanya para pengusaha merugi karena operasional tinggi,"" ungkap Ajat.Menyikapi hal itu, Organda selaku organisasi yang menaungi para pengusaha angkutan akan akan segera mengambil sikap.""Kami akan segera berkoordinasi dengan Dishub untuk membahas persoalan ini. Jika tidak ada kebijakan baru ya para pengusaha bisa terus merugi,"" katanya.Sementara itu Kepala Bidang Angkutan Dinas Perhubungan Garut Deni Desta membenarkan adanya keluhan dari para pengusaha angkutan umum terkait sulitnya mendapatkan premium.Deni menjelaskan, pemerintah selama ini memang menghitung biaya operasional kendaraan (BOK) untuk bahan bakar kendaraan angkutan berdasarkan harga premium.""Para pengusaha angkutan sekarang mengeluh kelangkaan premium. Jadi, sekarang terpaksa pakai pertalite,"" kata Deni kepada wartawan di Pendopo Garut, Jalan Dewi Sartika, Garut Kota, hari ini.Namun Deni memastikan keluhan dari para pengusaha angkutan tersebut tidak terpengaruh terhadap pelayanan di lapangan.""Jadi kalau memang mau ada kompensasi buat angkot, pemerintah bisa sediakan SPBU yang sediakan premium. Khusus untuk angkot,"" pungkas Deni.",Valid
https://news.detik.com/berita/d-3951689/politikus-pdip-ke-sukmawati-agama-dan-budaya-jangan-dibenturkan,Politikus PDIP ke Sukmawati: Agama dan Budaya Jangan Dibenturkan,"Jakarta - Politikus PDIP Aria Bima menyayangkan isi puisi 'Ibu Indonesia' milik Sukmawati Soekarnoputri yang dianggap membenturkan agama dengan kebudayaan. Bagi Aria, agama dan kebudayaan bisa bersinergi. ""Yang dilakukan Sukmawati adalah justru mempertentangkan antara agama (syariat, jilbab, azan, dan lain-lain) dan kebudayaan (konde, kebaya, kidung, dan lain-lain),"" kata Aria dalam keterangannya, Selasa (3/4/2018).Aria memandang Sukma seperti kaum fundamentalis atau kolot. Dia menegaskan sebaiknya agama dan kebudayaan jangan diadu.   Padahal keduanya tidak seharusnya dipertentangkan dan sudah semestinya dapat disinergikan,"" tutur dia.",Valid
https://news.detik.com/berita-jawa-timur/d-3951694/aset-pemkot-surabaya-banyak-kembali-ini-rasa-syukur-risma,"Aset Pemkot Surabaya Banyak Kembali, Ini Rasa Syukur Risma","Surabaya - Wali Kota Tri Rismaharini tidak bisa menyembunyikan perasaan bahagia banyaknya aset Pemkot Surabaya bisa kembali usai ditangani kejaksaan. Salah satunya, Gelora Pancasila, meski kasusnya masih ditangani Kejati Jatim.""Kami berterima kasih, tidak pernah bayangkan. Dulu saya atlet voli dilatih di Gelora Pancasila, kalau mau lomba digembleng di kolam renang Brantas. Selain penuh kenangan buat saya, tapi lebih berarti lagi buat warga Surabaya karena tempat tempat itu menelurkan banyak atlet berprestasi,"" kata Risma, Selasa (3/4/2018).Beberapa kasus penyalahgunaan aset Pemkot Surabaya yang ditangani kejaksaan dan sudah kembali. Di antaranya Jalan Kenari, Lapangan Thor dan Gelora Pancasila.""Pengembalian aset ini luar biasa untuk saya pribad,i tapi bagi warga sangat membantu dan diperlukan sehingga kembali ke Kota Surabaya, terima kasih kejaksaan,"" ujar Risma.Ia pun mengungkapkan, kembalinya aset Pemkot juga merupakan bagian dari sinergi Pemkot dengan instansi lain. ""Kami bekerja seharmonis mungkin. Kalau sinergis maka pemerintahan akan berjalan dengan baik. Dengan sinergi baik maka pelayanan ke masyarakat jauh lebih baik,"" ungkapnya.Risma mengungkapkan rencana pemugaran Gelora Pancasila yang sudah kembali menjadi aset Pemkot Surabaya dengan menjadikan fasilitas olahraga lapangan voli indoor.""Akan pugar GOR Pancasila pada 2019, kemarin sudah sampaikan ke DPRD sehingga 2019 akhir sudah bisa digunakan untuk voli indoor,"" tambah Wali Kota perempuan pertama di Surabaya ini.Sementara Kepala Kejati Jatim Maruli Hutagalung mengatakan kasus dugaan korupsi aset Pemkot, Gelora Pancasila pihaknya sudah memeriksa 25 saksi dan mencekal 3 orang yang terkait dengan kasus tersebut.""Gelora Pancasila belum tersangka baru saya cekal, aset itu sudah dikembalikan 3 orang itu. Itu senilai 184 miliar, masih penyelidikan umum masih kita tangani. Saksi saksinya kan sudah ada yang meninggal,"" kata Maruli.Meski aset sudah dikembalikan, Maruli memastikan kasus dugaan korupsi tetap ditangani. ""Tapi kerugian negara sudah terselamatkan aset sudah dikembalikan. Korupsi itu kan utama menyelamatkan kerugian negara bukan memenjarakan orang dan sayabtidak bilang dihentikan,"" ungkap Maruli.",Valid
https://news.detik.com/berita-jawa-tengah/d-3951677/ditanya-kontroversi-puisi-sukmawati-ini-tanggapan-gus-mus,"Ditanya Kontroversi Puisi Sukmawati, Ini Tanggapan Gus Mus","Rembang - Puisi 'Ibu Indonesia' karya Sukmawati Soekarnoputri menuai kontroversi. Sejumlah pihak mempersoalkannya sebagai karya bernuansa SARA. Lalu bagaimana tanggapan ulama yang juga penyair kenamaan, KH Mustofa Bisri atau akrab disapa Gus Mus?Saat ditemui detikcom usai kegiatan Santriversitas di lingkup Ponpes Raudlatuth Thalibien, Leteh, Rembang, Gus Mus yang saat itu berjalan berdampingan dengan Bupati Rembang, Abdul Hafidz, justru melempar pertanyaan tersebut kepada Bupati.""Saya belum dengar. Lha ini mungkin Pak Bupati sudah mendengar,"" jawab Gus Mus singkat menjawab wartawan, Selasa (3/4/18) sore.Abdul Hafidz yang tak menyangka jadi sasaran Gus Mus untuk berkelit, hanya bisa tersenyum dan kemudian buru-buru meninggalkan lokasi acara. Puisi Sukmawati berjudul 'Ibu Indonesia' dibacakan dalam acara 29 tahun Anne Avantie Berkarya di Indonesia Fashion Week 2018. Puisi tersebut merupakan puisi hasil tulisan tangannya sendiri.Dalam puisi tersebut, menyinggung dan dinilai memperbandingan adzan dengan kidung dan cadar dengan tekukan rambut. Meski merupakan opini pribadi, puisi tersebut kini menjadi polemik di tengah masyarakat.[Gambas:Video 20detik]",Valid
https://news.detik.com/berita/d-3951678/mahasiswa-pembunuh-sopir-go-car-layak-dihukum-mati,Mahasiswa Pembunuh Sopir Go-Car Layak Dihukum Mati,"Palembang - Sopir Go-Car, Try Wiyantoro (44), ditemukan tinggal tulang belulang setelah dihabisi Tyas dkk. Alhasil, para pelaku dinilai layak untuk dihukum mati agar menimbulkan efek jera.""Pelaku itu terpelajar dan dapat berpikir secara logis, tidak mungkin bertindak di luar batas kewajaran. Tapi kalau sudah seperti ini, ya tidak ada cerita lain, harus diberi sanksi tegas. Bila perlu, hukuman mati,"" kata Dekan Fakultas Hukum Universitas Sriwijaya, Palembang, Febrian kepada detikcom, Selasa (3/4/2018).Hukuman mati, kata Febrian, layak diterima para pelaku jika terbukti melakukan perencanaan sejak awal. Namun hal ini tentu harus dibuktikan di persidangan. Juga memberikan kenyamanan kepada masyarakat di Sumatera Selatan, khususnya sopir Go-Car, yang sudah beberapa kali menjadi korban.""Jika sanksi tegas sudah diberikan, saya rasa kejahatan serupa tak akan terulang. Kalau kita lihat usia mereka masih muda, tapi di sisi lain ada korban yang nyawanya melayang dan meninggalkan keluarga,"" Febrian menegaskan.Sanksi ini pun dapat dijatuhkan pada Tyas, mahasiswa Fakultas Ekonomi Universitas Sriwijaya yang saat ini duduk di semester II. Sebab, Tyas terlibat langsung dalam kasus yang menewaskan sopir Go-Car. Kalau memang sebagai mahasiswa terlibat sebagai aktor intelektual, tentu sanksi terberat. Tapi juga harus melihat faktor lain yang menyebabkan para pelaku ini nekat,"" katanya.""Untuk Tyas, saya apresiasi karena masih ada iktikad baik. Untuk yang masih jadi buron, tentu menjadi pertimbangan hakim saat kasus ditangani di pengadilan,"" kata Febrian.Sebagaimana diketahui, Subdit Jatanras Ditreskrimum Polda Sumsel telah menangkap tiga pelaku: Poniman, Bayu, dan Tyas. Poniman ditembak mati polisi karena melawan, Bayu ditembak kedua kakinya. Sedangkan Tyas menyerahkan diri karena takut ditembak.",Valid
